PPREG4_PPINCCAT,0
"Midwest: $10-49,999",0.0457587548638
"Midwest: $50-74,999",0.0796668761785
"Midwest: $75,000+",0.028694642561
"Midwest: <$10,000",0.0391542678152
"Northeast: $10-49,999",0.0571120689655
"Northeast: $50-74,999",0.0124134638339
"Northeast: $75,000+",0.0836860731386
"Northeast: <$10,000",0.0702560735391
"South: $10-49,999",0.0430681049238
"South: $50-74,999",0.0334018040547
"South: $75,000+",0.0962348278425
"South: <$10,000",0.0228684359119
"West: $10-49,999",0.0960151460512
"West: $50-74,999",0.0355610055181
"West: $75,000+",0.0494424976107
"West: <$10,000",0.0297219558965
