PPREG4_PPEDUCAT,0
Midwest: Bachelor's degree or higher,0.0322975832498
Midwest: High school,0.107974669958
Midwest: Less than high school,0.12030411449
Midwest: Some college,0.0560528992879
Northeast: Bachelor's degree or higher,0.0749462243858
Northeast: High school,0.0509169142506
Northeast: Less than high school,0.335496430889
Northeast: Some college,0.0496492174852
South: Bachelor's degree or higher,0.0875387651537
South: High school,0.0610308779987
South: Less than high school,0.0222841225627
South: Some college,0.0524049291109
West: Bachelor's degree or higher,0.0741887075596
West: High school,0.0356413398693
West: Less than high school,0.0893949694086
West: Some college,0.0682050804876
