PPREG4_PPEDUCAT,0
Midwest: Bachelor's degree or higher,0.00804828973843
Midwest: High school,0.0611231101512
Midwest: Less than high school,0.0635062611807
Midwest: Some college,0.0576436024719
Northeast: Bachelor's degree or higher,0.0930601154761
Northeast: High school,0.0347300481508
Northeast: Less than high school,0.0
Northeast: Some college,0.0847274689692
South: Bachelor's degree or higher,0.0561037496476
South: High school,0.0439547349613
South: Less than high school,0.104302610114
South: Some college,0.0350761954808
West: Bachelor's degree or higher,0.0427782458111
West: High school,0.0814423375816
West: Less than high school,0.219544846051
West: Some college,0.0185823060189
