PPREG4_PPEDUCAT,0
Midwest: Bachelor's degree or higher,0.00645951664996
Midwest: High school,0.0528180354267
Midwest: Less than high school,0.163237924866
Midwest: Some college,0.0214780130293
Northeast: Bachelor's degree or higher,0.00354894104179
Northeast: High school,0.033186068016
Northeast: Less than high school,0.104316546763
Northeast: Some college,0.00809498111171
South: Bachelor's degree or higher,0.0181034482759
South: High school,0.00797631276814
South: Less than high school,0.0
South: Some college,0.00485598350296
West: Bachelor's degree or higher,0.0175309097619
West: High school,0.016033496732
West: Less than high school,0.0
West: Some college,0.0033516432362
