PPREG4_PPEDUCAT,0
Midwest: Bachelor's degree or higher,0.494041652745
Midwest: High school,0.462397937258
Midwest: Less than high school,0.361583184258
Midwest: Some college,0.579227151912
Northeast: Bachelor's degree or higher,0.560738141062
Northeast: High school,0.520381703143
Northeast: Less than high school,0.473718364698
Northeast: Some college,0.466702761234
South: Bachelor's degree or higher,0.597549748601
South: High school,0.500122654238
South: Less than high school,0.391265419817
South: Some college,0.546242774566
West: Bachelor's degree or higher,0.488821138211
West: High school,0.426646090535
West: Less than high school,0.621925296083
West: Some college,0.652571011051
