PPREG4_PPINCCAT,0
"Midwest: $10-49,999",0.763168071777
"Midwest: $50-74,999",0.812225015713
"Midwest: $75,000+",0.756099578199
"Midwest: <$10,000",0.467501957713
"Northeast: $10-49,999",0.78286637931
"Northeast: $50-74,999",0.625447600859
"Northeast: $75,000+",0.578030671015
"Northeast: <$10,000",0.577806959947
"South: $10-49,999",0.706170187373
"South: $50-74,999",0.627578132036
"South: $75,000+",0.731613229621
"South: <$10,000",0.641127883794
"West: $10-49,999",0.646141363145
"West: $50-74,999",0.713728432108
"West: $75,000+",0.695746444742
"West: <$10,000",0.712368168744
