PPREG4_PPINCCAT,0
"Midwest: $10-49,999",0.11533723437
"Midwest: $50-74,999",0.0105962359639
"Midwest: $75,000+",0.0621149042465
"Midwest: <$10,000",0.0579483163665
"Northeast: $10-49,999",0.014682112069
"Northeast: $50-74,999",0.0783003103366
"Northeast: $75,000+",0.0818818957741
"Northeast: <$10,000",0.280367695338
"South: $10-49,999",0.0577225606067
"South: $50-74,999",0.0565953654189
"South: $75,000+",0.0681337809275
"South: <$10,000",0.0277337559429
"West: $10-49,999",0.0521253206303
"West: $50-74,999",0.0434017595308
"West: $75,000+",0.0824789097988
"West: <$10,000",0.0
