PPREG4_PPEDUCAT,0
Midwest: Bachelor's degree or higher,0.0588371286556
Midwest: High school,0.0634457414613
Midwest: Less than high school,0.0400268336315
Midwest: Some college,0.0260358626279
Northeast: Bachelor's degree or higher,0.00363801728058
Northeast: High school,0.038231039471
Northeast: Less than high school,0.133030499676
Northeast: Some college,0.0150733297121
South: Bachelor's degree or higher,0.0159289540457
South: High school,0.00441114266723
South: Less than high school,0.0528253083963
South: Some college,0.0
West: Bachelor's degree or higher,0.00337647720878
West: High school,0.0347222222222
West: Less than high school,0.0401606425703
West: Some college,0.016950688905
