PPREG4_PPINCCAT,0
"Midwest: $10-49,999",0.0713174677244
"Midwest: $50-74,999",0.0331552482715
"Midwest: $75,000+",0.0193532379456
"Midwest: <$10,000",0.101018010963
"Northeast: $10-49,999",0.0
"Northeast: $50-74,999",0.0668417283361
"Northeast: $75,000+",0.009396914446
"Northeast: <$10,000",0.0952068286277
"South: $10-49,999",0.00165790537808
"South: $50-74,999",0.0309818444585
"South: $75,000+",0.0
"South: <$10,000",0.0192815636556
"West: $10-49,999",0.00558961413631
"West: $50-74,999",0.0
"West: $75,000+",0.0204523733673
"West: <$10,000",0.0
