PPREG4_PPEDUCAT,0
Midwest: Bachelor's degree or higher,0.465642053681
Midwest: High school,0.543900875881
Midwest: Less than high school,0.472719141324
Midwest: Some college,0.392638662316
Northeast: Bachelor's degree or higher,0.468470508321
Northeast: High school,0.462862411638
Northeast: Less than high school,0.410772225827
Northeast: Some college,0.464029264327
South: Bachelor's degree or higher,0.479983084297
South: High school,0.468257402485
South: Less than high school,0.492737763629
South: Some college,0.461645376928
West: Bachelor's degree or higher,0.29817912931
West: High school,0.473353909465
West: Less than high school,0.34386852086
West: Some college,0.427656264299
