Category,Weighted_Pct
Midwest: Not Parent,0.728183287985
Midwest: Parent,0.69601794728
Northeast: Not Parent,0.697409326425
Northeast: Parent,0.868429436126
South: Not Parent,0.663900925744
South: Parent,0.690217753213
West: Not Parent,0.69861000294
West: Parent,0.700274473925
