Category,Weighted_Pct
Midwest: Not Parent,0.059511698881
Midwest: Parent,0.122727272727
Northeast: Not Parent,0.0667922750824
Northeast: Parent,0.099097672946
South: Not Parent,0.0556467216929
South: Parent,0.0660953899296
West: Not Parent,0.0672471363963
West: Parent,0.0519839755818
