Category,Weighted_Pct
Midwest: Female,0.611653375
Midwest: Male,0.454777884
Northeast: Female,0.453469822
Northeast: Male,0.367262941
South: Female,0.622016388
South: Male,0.428303965
West: Female,0.463243092
West: Male,0.373072187
